publishedAt,title,description,source,url,text
2025-06-23 14:25:33+00:00,Tesla stock rises as Musk touts 'successful' robotaxi Austin launch,"Tesla's driverless robotaxi finally hit the road this weekend, sending shares of the electric vehicle maker up about 5% on Monday.
The EV giant debuted autonomous rides in Austin, Texas, on Sunday, opening the service to a limited number of riders by invitati…","{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/d5157783f42d7a12,"tesla stock rises as musk touts 'successful' robotaxi austin launch tesla's driverless robotaxi finally hit the road this weekend, sending shares of the electric vehicle maker up about 5% on monday.
the ev giant debuted autonomous rides in austin, texas, on sunday, opening the service to a limited number of riders by invitati…"
2025-06-23 14:25:32+00:00,"Tesla robotaxi finally launches but hiccups include long wait times, Pokemon-style hunts for the car and even driving in wrong lane","Elon Musk’s company celebrated its first day officially ferrying passengers through the Texan capital of Austin. While Tesla attempted to minimize risks in part by inviting out-of-town influencers from the Tesla community, there were some issues. “Obviously w…","{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/497d24454d0c1832,"tesla robotaxi finally launches but hiccups include long wait times, pokemon-style hunts for the car and even driving in wrong lane elon musk’s company celebrated its first day officially ferrying passengers through the texan capital of austin. while tesla attempted to minimize risks in part by inviting out-of-town influencers from the tesla community, there were some issues. “obviously w…"
2025-06-23 14:17:39+00:00,"Tesla robotaxi finally launches but hiccups include long wait times, Pokemon-style hunts for the car and even driving in wrong lane","While Tesla attempted to minimize risks in part by inviting out-of-town influencers from the Tesla community, there were some issues.","{'id': 'fortune', 'name': 'Fortune'}",https://fortune.com/2025/06/23/tesla-robotaxi-launch-austin-influencers-bulls-dan-ives/,"tesla robotaxi finally launches but hiccups include long wait times, pokemon-style hunts for the car and even driving in wrong lane while tesla attempted to minimize risks in part by inviting out-of-town influencers from the tesla community, there were some issues."
2025-06-23 14:14:49+00:00,"Tesla’s first Robotaxi rides kick off in Austin, Texas","The June 22 launch of Tesla's robotaxis in Austin, Texas, actually occurred. It's a tentative first step for the company, however: a human ""Tesla Safety Monitor"" is accompanying the first riders. There are also only ten cars and rides are limited to certain T…","{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/f7688c52969b295e,"tesla’s first robotaxi rides kick off in austin, texas the june 22 launch of tesla's robotaxis in austin, texas, actually occurred. it's a tentative first step for the company, however: a human ""tesla safety monitor"" is accompanying the first riders. there are also only ten cars and rides are limited to certain t…"
2025-06-23 14:12:50+00:00,"Northrop Grumman, Exxon, Tesla, Northern Trust, and More Stock Market Movers - Barron's","Northrop Grumman, Exxon, Tesla, Northern Trust, and More Stock Market MoversBarron's View Full Coverage on Google News ...","{'id': None, 'name': 'Slashdot.org'}",https://slashdot.org/firehose.pl?op=view&amp;id=178150343,"northrop grumman, exxon, tesla, northern trust, and more stock market movers - barron's northrop grumman, exxon, tesla, northern trust, and more stock market moversbarron's view full coverage on google news ..."
2025-06-23 14:12:40+00:00,"Tesla’s first Robotaxi rides kick off in Austin, Texas - Engadget","Tesla’s first Robotaxi rides kick off in Austin, TexasEngadget Tesla launches 'foundational' robotaxi service in Austin on limited scaleYahoo Finance Tesla rolls out robotaxis in Texas testReuters Would you hail a 'robotaxi'? Musk bets cabs will give Tesla a …","{'id': None, 'name': 'Slashdot.org'}",https://slashdot.org/firehose.pl?op=view&amp;id=178150339,"tesla’s first robotaxi rides kick off in austin, texas - engadget tesla’s first robotaxi rides kick off in austin, texasengadget tesla launches 'foundational' robotaxi service in austin on limited scaleyahoo finance tesla rolls out robotaxis in texas testreuters would you hail a 'robotaxi'? musk bets cabs will give tesla a …"
2025-06-23 14:03:22+00:00,Tesla fans flock to social media to celebrate robotaxi launch,"After years of waiting, the Tesla robotaxi finally hit the streets of Austin, Texas, on June 22, 2025.
CEO Elon Musk first mentioned the term robotaxi back in 2016. As recently as last year, Musk claimed there would be 1 million robotaxis on the road by this …","{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/7130a7c1840fd4e3,"tesla fans flock to social media to celebrate robotaxi launch after years of waiting, the tesla robotaxi finally hit the streets of austin, texas, on june 22, 2025.
ceo elon musk first mentioned the term robotaxi back in 2016. as recently as last year, musk claimed there would be 1 million robotaxis on the road by this …"
2025-06-23 14:00:00+00:00,Elon Musk’s Neuralink Is Working On Curing Blindness,Neuralink has seen significant progress in recent years.,"{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/saibala/2025/06/23/elon-musks-neuralink-is-working-on-curing-blindness/,elon musk’s neuralink is working on curing blindness neuralink has seen significant progress in recent years.
2025-06-23 13:57:55+00:00,Tesla stock rises as Musk touts 'successful' robotaxi Austin launch,"The launch puts Tesla head-to-head with Alphabet-backed Waymo, which is already operating a fleet of robotaxis in several cities.","{'id': None, 'name': 'CNBC'}",https://www.cnbc.com/2025/06/23/tesla-stock-robotaxi-austin.html,"tesla stock rises as musk touts 'successful' robotaxi austin launch the launch puts tesla head-to-head with alphabet-backed waymo, which is already operating a fleet of robotaxis in several cities."
2025-06-23 13:55:54+00:00,"BYD shuts down rumors of testing a Seal EV with solid-state batteries for +1,100 miles","BYD is responding to a report that it’s testing solid-state EV batteries in its Tesla Model 3-rivalling Seal. The rumors claimed Seal could achieve a total driving range of nearly 1,200 miles (1,875 km). Here’s what BYD is saying.



 more…","{'id': None, 'name': 'Electrek'}",http://electrek.co/2025/06/23/byd-shuts-down-rumors-testing-seal-ev-with-solid-state-batteries/,"byd shuts down rumors of testing a seal ev with solid-state batteries for +1,100 miles byd is responding to a report that it’s testing solid-state ev batteries in its tesla model 3-rivalling seal. the rumors claimed seal could achieve a total driving range of nearly 1,200 miles (1,875 km). here’s what byd is saying.



 more…"
